Date,Volume(Adjusted),Open,High,Low,Close,Adj Close,Volume,Result
30/12/2004,23015.12,14262.33984,14304.58008,14158.73047,14163.54981,14163.54981,230151200,0
31/12/2004,14975.14,14184.83008,14248.63965,14168.24023,14230.13965,14230.13965,149751400,1
3/1/2005,14556.3,14216.04004,14267.20996,14150.01953,14237.41992,14237.41992,145563000,1
4/1/2005,39749.82,14198.50977,14198.50977,13991.2002,14045.90039,14045.90039,397498200,0
5/1/2005,53020.06,13939.01953,13941.12988,13709.58008,13764.36035,13764.36035,530200600,0
6/1/2005,41876.16,13718.79004,13789.15039,13672.55957,13712.04004,13712.04004,418761600,0
7/1/2005,57120.64,13698.16016,13771.4502,13403,13574.86035,13574.86035,571206400,0
10/1/2005,31737.78,13573.41992,13605.01953,13435.42969,13531.38965,13531.38965,317377800,0
11/1/2005,34079.72,13609.30957,13649.42969,13455.30957,13509.25,13509.25,340797200,0
12/1/2005,33697.32,13456.54004,13565.30957,13352.70996,13565.30957,13565.30957,336973200,1
13/1/2005,39631.12,13570.21973,13631.41016,13533.00977,13573.28027,13573.28027,396311200,1
14/1/2005,47336.46,13509.45996,13582.54004,13411.30957,13494.78027,13494.78027,473364600,0
17/1/2005,26101.6,13529.08008,13636.76953,13528.11035,13621.65039,13621.65039,261016000,1
18/1/2005,28984.54,13621.95996,13621.95996,13489.99023,13604.21973,13604.21973,289845400,0
19/1/2005,30402.5,13634.00977,13700.94043,13586.33984,13678.62988,13678.62988,304025000,1
20/1/2005,46034.26,13550.98047,13585.66992,13500.58008,13543.58984,13543.58984,460342600,0
21/1/2005,47620.02,13495.92969,13518.69043,13432.45996,13481.01953,13481.01953,476200200,0
24/1/2005,45078.36,13449.87988,13483.12988,13320.53027,13386.99023,13386.99023,450783600,0
25/1/2005,31982.62,13378.83984,13594.86035,13356.24023,13584.05957,13584.05957,319826200,1
26/1/2005,36557.82,13599.2002,13652.4502,13558.03027,13623.67969,13623.67969,365578200,1
27/1/2005,37444.74,13636.74023,13750.48047,13596.41016,13628.91016,13628.91016,374447400,0
28/1/2005,26838.12,13633.67969,13679.30957,13559.98047,13650.05957,13650.05957,268381200,1
31/1/2005,35264.22,13625.23047,13762.86035,13581.19043,13721.69043,13721.69043,352642200,1
1/2/2005,40725.4,13714.41992,13736.63965,13522.42969,13578.25977,13578.25977,407254000,0
2/2/2005,32178.78,13573.63965,13607.87988,13454.40039,13555.79981,13555.79981,321787800,0
3/2/2005,40490.74,13525.88965,13586.84961,13456.13965,13515.33008,13515.33008,404907400,0
4/2/2005,42572.96,13495.70996,13623.59961,13470.48047,13585.16992,13585.16992,425729600,1
7/2/2005,38324.7,13749.08008,13816.86035,13749.08008,13795,13795,383247000,1
8/2/2005,21820.64,13806.55957,13863.99023,13788.33008,13845.62988,13845.62988,218206400,1
14/2/2005,42599.16,14006.54004,14043.94043,13943.45996,14017.23047,14017.23047,425991600,1
15/2/2005,30409.74,14042.37988,14065.66016,13978.24023,13995.83008,13995.83008,304097400,0
16/2/2005,30204.96,14029.5,14044.83008,13962.48047,14015.49023,14015.49023,302049600,0
17/2/2005,25635.5,14024.12988,14037.62012,13936.62988,13967.82031,13967.82031,256355000,0
18/2/2005,32329.08,13933.91992,14093.42969,13898.91992,14087.87012,14087.87012,323290800,1
21/2/2005,28280.62,14072.41016,14113.92969,14045.70996,14111.65039,14111.65039,282806200,1
22/2/2005,29606.32,14095.88965,14118.23047,14022.05957,14090.51953,14090.51953,296063200,0
23/2/2005,35702.96,13933.71973,13964.75977,13907.54004,13957.94043,13957.94043,357029600,1
24/2/2005,30149.68,13970.63965,14060.91016,13956.13965,14060.91016,14060.91016,301496800,1
25/2/2005,41802.96,14103.12012,14207.53027,14103.12012,14157.08984,14157.08984,418029600,1
28/2/2005,39827.88,14204.86035,14272.54004,14141.78027,14195.34961,14195.34961,398278800,0
1/3/2005,27450.32,14031.21973,14085.84961,13954.58008,14061.15039,14061.15039,274503200,1
2/3/2005,37584.62,14039.84961,14066.75977,13817.45996,13850.78027,13850.78027,375846200,0
3/3/2005,27706.88,13816.82031,13909.11035,13785.38965,13892.37012,13892.37012,277068800,1
4/3/2005,39582.82,13906.00977,13922.42969,13692.38965,13730.78027,13730.78027,395828200,0
7/3/2005,25070.34,13829.83984,13872.62012,13749.25,13771.9502,13771.9502,250703400,0
8/3/2005,30318.28,13763.13965,13889.42969,13736.17969,13881.70996,13881.70996,303182800,1
9/3/2005,29930.28,13915.36035,13996.45996,13871.26953,13941.46973,13941.46973,299302800,1
10/3/2005,48247.48,13811.36035,13874.20996,13742.24023,13856.01953,13856.01953,482474800,1
11/3/2005,35089.26,13859.88965,13909.29004,13781.41992,13890.92969,13890.92969,350892600,1
14/3/2005,28605.78,13832.94043,13935.11035,13816.25,13906.84961,13906.84961,286057800,1
15/3/2005,31621.4,13886.83008,13886.83008,13763.54004,13816.75,13816.75,316214000,0
16/3/2005,34471.12,13709.84961,13838.23047,13647.05957,13832.51953,13832.51953,344711200,1
17/3/2005,34011.58,13723.25,13858.41992,13699.70996,13817.99023,13817.99023,340115800,1
18/3/2005,28104.08,13865.04981,13907.05957,13779.76953,13828.37012,13828.37012,281040800,0
21/3/2005,17097.94,13822.9502,13865.12012,13786.79004,13834.34961,13834.34961,170979400,1
22/3/2005,26434.38,13800.83008,13822.87988,13757.65039,13776.46973,13776.46973,264343800,0
23/3/2005,38696.56,13602.90039,13643.99023,13564.61035,13603.61035,13603.61035,386965600,1
24/3/2005,30003.96,13591.94043,13612.98047,13547.83984,13597.09961,13597.09961,300039600,1
29/3/2005,40127.64,13552.09961,13552.09961,13380.91016,13411.87988,13411.87988,401276400,0
30/3/2005,31202.64,13404.59961,13460.00977,13357.16992,13425.75,13425.75,312026400,1
31/3/2005,42784.2,13515.37988,13556.13965,13482.49023,13516.87988,13516.87988,427842000,1
1/4/2005,32386.16,13495.66016,13518.62988,13397.59961,13491.34961,13491.34961,323861600,0
4/4/2005,28755.08,13474.36035,13545.30957,13436.95996,13513.41016,13513.41016,287550800,1
6/4/2005,35590.56,13537.37988,13612.04004,13505.78027,13562.25977,13562.25977,355905600,1
7/4/2005,26433.48,13605.41992,13619.87012,13538.40039,13602.34961,13602.34961,264334800,0
8/4/2005,24567.68,13670.79004,13686.99023,13636.34961,13666.71973,13666.71973,245676800,0
11/4/2005,24242.24,13614.04981,13668,13606.38965,13659.92969,13659.92969,242422400,1
12/4/2005,16557.36,13660.65039,13678.63965,13622.70996,13658.04981,13658.04981,165573600,0
13/4/2005,23015.42,13695.67969,13808.50977,13665.40039,13799.62012,13799.62012,230154200,1
14/4/2005,32355,13741.16992,13788.67969,13707.66992,13772.40039,13772.40039,323550000,1
15/4/2005,29935.8,13672.74023,13672.74023,13579.16016,13638.75,13638.75,299358000,0
18/4/2005,50213.5,13382.01953,13424.66016,13337.44043,13355.23047,13355.23047,502135000,0
19/4/2005,22472.92,13430.15039,13503.29004,13428.38965,13444.08984,13444.08984,224729200,1
20/4/2005,18706.16,13534.24023,13567.94043,13489.12988,13501.62988,13501.62988,187061600,0
21/4/2005,31242.2,13407.57031,13639.86035,13401.86035,13597.30957,13597.30957,312422000,1
22/4/2005,30032.16,13684.58984,13727.44043,13649.5,13693.54981,13693.54981,300321600,1
25/4/2005,25595.94,13744.4502,13802.42969,13711.38965,13750.23047,13750.23047,255959400,1
26/4/2005,38926.38,13768.73047,13919.51953,13719.80957,13859.58008,13859.58008,389263800,1
27/4/2005,17770.56,13832.80957,13847.38965,13799.65039,13839.63965,13839.63965,177705600,1
28/4/2005,33991.46,13813.67969,13956.51953,13813.67969,13909.41992,13909.41992,339914600,1
29/4/2005,30902,13829.4502,13913.09961,13801.17969,13908.96973,13908.96973,309020000,1
3/5/2005,23142.44,13969.63965,13994.66016,13877.91992,13893.98047,13893.98047,231424400,0
4/5/2005,24527.12,13958.17969,13981.78027,13917.7002,13945.04981,13945.04981,245271200,0
5/5/2005,31317.22,14056.92969,14110.29004,14021.92969,14061.7002,14061.7002,313172200,1
6/5/2005,27255.78,14041.29004,14095.84961,14004.07031,14033.95996,14033.95996,272557800,0
9/5/2005,28340.82,14068.25977,14106.53027,14006.84961,14085.08984,14085.08984,283408200,1
10/5/2005,23542.88,14097.19043,14112.61035,13991.19043,14018.37988,14018.37988,235428800,0
11/5/2005,20698.66,13959.29004,13973.62012,13895.26953,13939.79981,13939.79981,206986600,0
12/5/2005,19413.06,13968.9502,13984.34961,13928.07031,13968.28027,13968.28027,194130600,0
13/5/2005,22379.26,13907.16016,13921.41992,13841.86035,13866.80957,13866.80957,223792600,0
17/5/2005,40139.62,13861.59961,13863.16016,13626.63965,13667.03027,13667.03027,401396200,0
18/5/2005,27157.24,13648.25977,13668.42969,13590.04981,13627.00977,13627.00977,271572400,0
19/5/2005,25352.86,13676.87012,13747.96973,13645.08008,13698.92969,13698.92969,253528600,1
20/5/2005,20101.68,13715.65039,13723.82031,13642.83984,13717.41992,13717.41992,201016800,1
23/5/2005,16398.88,13730.08984,13730.08984,13632.23047,13699.12988,13699.12988,163988800,0
24/5/2005,15818.72,13703.13965,13726.15039,13677.33984,13719.32031,13719.32031,158187200,1
25/5/2005,29430.88,13715.08984,13717.07031,13542.48047,13562.05957,13562.05957,294308800,0
26/5/2005,18262.56,13569.25977,13590.61035,13541.76953,13569.99023,13569.99023,182625600,1
27/5/2005,21839.1,13671.63965,13739.2002,13669.2002,13714.78027,13714.78027,218391000,1
30/5/2005,25585.1,13741.28027,13851.33008,13684.51953,13845.09961,13845.09961,255851000,1
31/5/2005,34864.02,13815.73047,13932.91992,13779.79981,13867.07031,13867.07031,348640200,1
1/6/2005,30235.94,13817.26953,13895.33008,13813.69043,13873.07031,13873.07031,302359400,1
2/6/2005,32524.24,13942.95996,13946.00977,13779.79981,13814.58008,13814.58008,325242400,0
3/6/2005,29776.52,13821.9502,13870.49023,13792.65039,13818.4502,13818.4502,297765200,0
6/6/2005,26578.38,13768.03027,13862.62012,13745.67969,13860.54981,13860.54981,265783800,1
7/6/2005,25805.28,13806,13846.29981,13800.08984,13837.29004,13837.29004,258052800,1
8/6/2005,42181.98,13868.13965,13938.79004,13842.00977,13898.54981,13898.54981,421819800,1
9/6/2005,41925.44,13884.21973,13984.33984,13876.58008,13898.30957,13898.30957,419254400,1
10/6/2005,32659.2,13927.00977,13972.70996,13916.86035,13934.75977,13934.75977,326592000,1
13/6/2005,20990.2,13948.41992,13978.63965,13898.45996,13952.01953,13952.01953,209902000,1
14/6/2005,29970.06,13954.74023,13999.05957,13901.49023,13904.80957,13904.80957,299700600,0
15/6/2005,28496.94,13932.84961,13953.03027,13870.23047,13914.29981,13914.29981,284969400,0
16/6/2005,25861.16,13909.75,13909.75,13801.41992,13833.53027,13833.53027,258611600,0
17/6/2005,41231.2,13866.79004,13926.58984,13847.5,13912.03027,13912.03027,412312000,1
20/6/2005,24606.42,13928.70996,13966.91016,13908.7002,13945.76953,13945.76953,246064200,1
21/6/2005,27646.04,13935.29004,13983.48047,13890.78027,13979.34961,13979.34961,276460400,1
22/6/2005,66623.78,13995.63965,14183.38965,13995.63965,14161.01953,14161.01953,666237800,1
23/6/2005,54394.34,14197.00977,14233.80957,14157.00977,14190.44043,14190.44043,543943400,0
24/6/2005,53679.64,14141.66016,14230.29004,14108.38965,14230.29004,14230.29004,536796400,1
27/6/2005,31976.58,14142.49023,14202.98047,14142.13965,14176.04004,14176.04004,319765800,1
28/6/2005,60240.16,14206.80957,14287.44043,14174.79004,14287.44043,14287.44043,602401600,1
29/6/2005,54370.5,14313.99023,14365.04981,14247.04004,14277.28027,14277.28027,543705000,0
30/6/2005,40637.08,14281.46973,14310.76953,14154.7002,14201.05957,14201.05957,406370800,0
4/7/2005,36286.58,14188.34961,14188.46973,14122.96973,14177.87012,14177.87012,362865800,0
5/7/2005,33321.88,14146.44043,14161,14101.55957,14124.79981,14124.79981,333218800,0
6/7/2005,42733.68,14170.70996,14202.08984,14126.86035,14149.92969,14149.92969,427336800,0
7/7/2005,48225.12,14146.24023,14156.91992,14006.75,14030.80957,14030.80957,482251200,0
8/7/2005,34066.1,14014.79981,14053.20996,13920.87012,13964.46973,13964.46973,340661000,0
11/7/2005,33897.62,14065.33984,14157.24023,14047.00977,14157.24023,14157.24023,338976200,1
12/7/2005,33218.12,14214.87988,14215.48047,14094.7002,14146.9502,14146.9502,332181200,0
13/7/2005,37849.54,14170.30957,14308.37012,14140.40039,14307.29981,14307.29981,378495400,1
14/7/2005,61693.48,14389.37012,14497.42969,14389.37012,14491.54004,14491.54004,616934800,1
15/7/2005,65852.84,14489.83984,14550.16992,14444.58008,14504.29004,14504.29004,658528400,1
18/7/2005,32561.06,14496.54981,14578.69043,14487.87012,14567,14567,325610600,1
19/7/2005,45420.12,14493.26953,14625.08008,14493.26953,14567.74023,14567.74023,454201200,1
20/7/2005,42814.4,14584.05957,14673.83008,14567.01953,14602.7002,14602.7002,428144000,1
21/7/2005,40430.5,14660.75977,14691.74023,14560.45996,14620.13965,14620.13965,404305000,0
22/7/2005,59310.8,14744.51953,14800.30957,14655.44043,14786.45996,14786.45996,593108000,1
25/7/2005,38828,14794.92969,14841.58008,14768.78027,14794.03027,14794.03027,388280000,0
26/7/2005,28914.84,14818.79004,14840.44043,14744.38965,14769.92969,14769.92969,289148400,0
27/7/2005,37451.6,14786.9502,14828.01953,14743.69043,14801.86035,14801.86035,374516000,1
28/7/2005,35264.08,14836.29981,14899.70996,14771.16016,14813.32031,14813.32031,352640800,0
29/7/2005,41297.28,14863.50977,14892.29004,14838.16016,14880.98047,14880.98047,412972800,1
1/8/2005,33191.82,14892.73047,14989.46973,14841.12012,14978.87988,14978.87988,331918200,1
2/8/2005,55504.34,15068.21973,15167.71973,15046.83984,15137.08008,15137.08008,555043400,1
3/8/2005,53727,15197.05957,15201.82031,15035.37012,15118.5,15118.5,537270000,0
4/8/2005,41212.66,15101.59961,15186.11035,15076.4502,15111.54004,15111.54004,412126600,1
5/8/2005,34238.74,15054.62988,15083.50977,14972.51953,15051.32031,15051.32031,342387400,0
8/8/2005,22693.58,15033.98047,15117.91016,15024.54004,15108.94043,15108.94043,226935800,1
9/8/2005,33975.1,15137.63965,15161.79004,15029.38965,15047.83984,15047.83984,339751000,0
10/8/2005,47941,15113.86035,15346.41016,15095.95996,15346.41016,15346.41016,479410000,1
11/8/2005,61516.3,15432.74023,15477.13965,15330.9502,15445.2002,15445.2002,615163000,1
12/8/2005,41200.56,15459.16992,15480.79981,15398.29981,15450.9502,15450.9502,412005600,0
15/8/2005,28228.72,15435.49023,15482.15039,15391.57031,15466.05957,15466.05957,282287200,1
16/8/2005,32294.78,15455.70996,15508.57031,15394.73047,15443.62012,15443.62012,322947800,0
17/8/2005,39866.56,15331.08984,15449.58008,15309.5,15449.58008,15449.58008,398665600,1
18/8/2005,51674.84,15442.50977,15455.16992,15101.73047,15148.08984,15148.08984,516748400,0
19/8/2005,39160.3,15123.25977,15173.5,15001.44043,15038.61035,15038.61035,391603000,0
22/8/2005,27734.82,15093.17969,15225.58984,15049.91016,15218.62988,15218.62988,277348200,1
23/8/2005,36436.92,15222.49023,15244.90039,14938.04981,14973.88965,14973.88965,364369200,0
24/8/2005,28659.46,14934.98047,14969.5,14861.42969,14873.84961,14873.84961,286594600,0
25/8/2005,28921.56,14844.17969,14963.73047,14832,14889.09961,14889.09961,289215600,1
26/8/2005,27459.08,14942.82031,14991.63965,14863.04004,14982.88965,14982.88965,274590800,1
29/8/2005,31738.52,14851.67969,14861.48047,14734.42969,14836.96973,14836.96973,317385200,0
30/8/2005,24025.8,14870.19043,14976.46973,14831.90039,14922.21973,14922.21973,240258000,1
31/8/2005,38267.14,14853.63965,14927.04981,14796.50977,14903.54981,14903.54981,382671400,1
1/9/2005,41215.26,15031.51953,15149.61035,15014.76953,15143.75,15143.75,412152600,1
2/9/2005,28591.78,15197.87012,15249.15039,15131.04004,15221.88965,15221.88965,285917800,1
5/9/2005,15971.04,15231.76953,15244.04004,15179.75977,15227.83008,15227.83008,159710400,0
6/9/2005,24820.28,15287.7002,15307.65039,15038.65039,15160.78027,15160.78027,248202800,0
7/9/2005,24284.74,15247.91992,15271.20996,15205.99023,15224.57031,15224.57031,242847400,0
8/9/2005,28658.82,15257.53027,15257.53027,15156.91016,15166.16992,15166.16992,286588200,0
9/9/2005,24636.46,15168.57031,15188.42969,15081.28027,15165.76953,15165.76953,246364600,0
12/9/2005,18345.4,15240.40039,15240.88965,15186.57031,15199.79004,15199.79004,183454000,0
13/9/2005,25971,15159,15192.91992,15052.58008,15070.55957,15070.55957,259710000,0
14/9/2005,27257.86,15059.91016,15097.29981,14979.65039,15086.62012,15086.62012,272578600,1
15/9/2005,23807.62,15092.42969,15129.58984,14990.04981,15041.01953,15041.01953,238076200,0
16/9/2005,28168.54,15033.08008,15035.4502,14965.98047,14983.2002,14983.2002,281685400,0
20/9/2005,42456.14,14994.76953,15252.83984,14943.61035,15241.86035,15241.86035,424561400,1
21/9/2005,33818.7,15207.08008,15271.91016,15162.59961,15223.62012,15223.62012,338187000,1
22/9/2005,29784.84,15144.54981,15194.00977,15119.99023,15179.9502,15179.9502,297848400,1
23/9/2005,26994.46,15169.04004,15169.87988,15045.54004,15143.96973,15143.96973,269944600,0
26/9/2005,29305.04,15166.16016,15279.04004,15127.99023,15274.30957,15274.30957,293050400,1
27/9/2005,25355.24,15286.51953,15312.36035,15163.66992,15189.87988,15189.87988,253552400,0
28/9/2005,31261.62,15186.12988,15269.04004,15164.86035,15221.45996,15221.45996,312616200,1
29/9/2005,37878.72,15248.87012,15432.9502,15241.49023,15431.25,15431.25,378787200,1
30/9/2005,35130.72,15449.29981,15470.50977,15394.67969,15428.51953,15428.51953,351307200,0
3/10/2005,27052.74,15399.87012,15452.28027,15369.23047,15394.38965,15394.38965,270527400,0
4/10/2005,31722.32,15397.37988,15493,15382.20996,15382.20996,15382.20996,317223200,0
5/10/2005,42700.36,15317.08008,15317.08008,15137.51953,15161.03027,15161.03027,427003600,0
6/10/2005,55297.4,14943.21973,14945.96973,14823,14839.29981,14839.29981,552974000,0
7/10/2005,45373.52,14857.19043,14899.23047,14798.91016,14847.79004,14847.79004,453735200,0
10/10/2005,28016.94,14898.83984,14933.92969,14852.33008,14898.76953,14898.76953,280169400,0
12/10/2005,54770.58,14880.45996,14933.12012,14557.51953,14575.01953,14575.01953,547705800,0
13/10/2005,33954.18,14527.01953,14644.66016,14508.54004,14621.83008,14621.83008,339541800,1
14/10/2005,43330.16,14577.37012,14577.37012,14439.12988,14485.87988,14485.87988,433301600,0
17/10/2005,31024.48,14551.74023,14572.67969,14449.37988,14541.34961,14541.34961,310244800,0
18/10/2005,28101.68,14585.84961,14649.70996,14563.51953,14597.40039,14597.40039,281016800,1
19/10/2005,43935.92,14434.73047,14463.07031,14345.87012,14372.75977,14372.75977,439359200,0
20/10/2005,35718.32,14477.54004,14524.66016,14398.96973,14408.94043,14408.94043,357183200,0
21/10/2005,50768.98,14364.67969,14491.94043,14308.61035,14487.84961,14487.84961,507689800,1
24/10/2005,29023.12,14470.66992,14505.55957,14321.61035,14402.34961,14402.34961,290231200,0
25/10/2005,31984.06,14566.04981,14566.09961,14422.40039,14424.87988,14424.87988,319840600,0
26/10/2005,39443.5,14446.96973,14474.16016,14361.75977,14458.13965,14458.13965,394435000,1
27/10/2005,27095.82,14475.66016,14484.32031,14376.86035,14381.05957,14381.05957,270958200,0
28/10/2005,38267.9,14282.08984,14295.88965,14189.46973,14215.83008,14215.83008,382679000,0
31/10/2005,26852.24,14313.41992,14393.28027,14255.92969,14386.37012,14386.37012,268522400,1
1/11/2005,39500.06,14485.34961,14591.41992,14470.58008,14572.25977,14572.25977,395000600,1
2/11/2005,27033.46,14583.08984,14604.5,14544.65039,14597.48047,14597.48047,270334600,1
3/11/2005,26468.88,14626.61035,14649.86035,14546.87988,14601.58984,14601.58984,264688800,0
4/11/2005,25456.56,14660.33984,14668.53027,14536.28027,14585.79004,14585.79004,254565600,0
7/11/2005,31075.56,14498.83984,14503.46973,14353.90039,14365.79004,14365.79004,310755600,0
8/11/2005,25947.84,14420.54981,14435.24023,14317.50977,14403.2002,14403.2002,259478400,0
9/11/2005,32937,14440.61035,14626.59961,14417.46973,14597.54981,14597.54981,329370000,1
10/11/2005,25175.56,14586.00977,14642.84961,14567.54981,14633.33008,14633.33008,251755600,1
11/11/2005,32265.9,14668.23047,14808.46973,14655.73047,14740.59961,14740.59961,322659000,1
14/11/2005,27304.8,14760.40039,14772.92969,14541.99023,14629.49023,14629.49023,273048000,0
15/11/2005,25486.78,14573.51953,14671.01953,14518.75,14627.41016,14627.41016,254867800,1
16/11/2005,21772.9,14632.40039,14683.99023,14603.7002,14650.54004,14650.54004,217729000,1
17/11/2005,33142.14,14672.79981,14788.62012,14620.41992,14787.98047,14787.98047,331421400,1
18/11/2005,38101.56,14915,14924.62012,14865.80957,14883.32031,14883.32031,381015600,0
21/11/2005,24262.5,14939.7002,14942.07031,14843.87012,14885.57031,14885.57031,242625000,0
22/11/2005,19710.8,14881.91992,14897.79981,14806.95996,14885.65039,14885.65039,197108000,1
23/11/2005,39379.78,14961.92969,15071.23047,14925.71973,15062.34961,15062.34961,393797800,1
24/11/2005,26206.94,15111.03027,15117.87988,15042.29981,15084.38965,15084.38965,262069400,0
25/11/2005,23167.62,15053.91992,15100.94043,15027.75977,15081.46973,15081.46973,231676200,1
28/11/2005,18358.34,15099.62988,15133.87988,15073.54981,15100,15100,183583400,1
29/11/2005,22645.18,15058.99023,15062.01953,14958.78027,15028.75977,15028.75977,226451800,0
30/11/2005,30425.24,15028.74023,15072.83984,14936.90039,14937.13965,14937.13965,304252400,0
1/12/2005,41224.02,14881.21973,15068.03027,14866.09961,15068.03027,15068.03027,412240200,1
2/12/2005,37793.92,15178.09961,15232.32031,15129.29004,15200.37988,15200.37988,377939200,1
5/12/2005,22277.94,15208.86035,15208.86035,15145.15039,15158.82031,15158.82031,222779400,0
6/12/2005,37616.44,15156.83984,15161.87988,14967.78027,14990.61035,14990.61035,376164400,0
7/12/2005,33515.4,15026.91992,15134.9502,14960.21973,15134.9502,15134.9502,335154000,1
8/12/2005,34848,15095.17969,15095.17969,14860.54004,14879.16016,14879.16016,348480000,0
9/12/2005,23224.44,14905.57031,14953.33984,14870.95996,14910.50977,14910.50977,232244400,1
12/12/2005,19931.88,14991.62012,15079.95996,14972.05957,14984.40039,14984.40039,199318800,0
13/12/2005,33007,14981.23047,14995.62988,14863.83984,14942.62012,14942.62012,330070000,0
14/12/2005,27886.06,14981.4502,14981.4502,14867.71973,14976.25977,14976.25977,278860600,0
15/12/2005,31893.7,15039.62988,15078.91992,15025.54004,15059.01953,15059.01953,318937000,1
16/12/2005,30644.94,15077.98047,15078.37012,14967.78027,15029.80957,15029.80957,306449400,0
19/12/2005,31036.56,15044.90039,15200.11035,15044.90039,15182.88965,15182.88965,310365600,1
20/12/2005,25097.1,15172.12988,15200.7002,15128.58984,15169.16992,15169.16992,250971000,0
21/12/2005,24325.22,15219.26953,15272.71973,15210.92969,15221.41992,15221.41992,243252200,1
22/12/2005,24369.72,15251.09961,15252.4502,15170.91992,15182.53027,15182.53027,243697200,0
23/12/2005,16415.74,15208.83984,15226.03027,15182.63965,15183.58008,15183.58008,164157400,0
28/12/2005,21591.1,15076.94043,15173.48047,15049.41016,15101.54004,15101.54004,215911000,1
29/12/2005,26634.7,15146.54981,15151.32031,15028.28027,15045.58984,15045.58984,266347000,0
30/12/2005,44887.2,14959.41992,14972.2002,14811.63965,14876.42969,14876.42969,448872000,0
3/1/2006,25038.3,14843.96973,14945.04981,14843.96973,14944.76953,14944.76953,250383000,1
4/1/2006,56522.02,15112.75977,15208.86035,15085.44043,15200.05957,15200.05957,565220200,1
5/1/2006,51429.46,15313.84961,15373.79004,15261.82031,15271.12988,15271.12988,514294600,0
6/1/2006,39772.74,15327.29004,15347,15252.48047,15344.44043,15344.44043,397727400,1
9/1/2006,58154.24,15497.96973,15602.87988,15497.71973,15547.42969,15547.42969,581542400,1
10/1/2006,58171.9,15638.40039,15658.91016,15500.16016,15569.91016,15569.91016,581719000,0
11/1/2006,57657.44,15584.54004,15725.46973,15584.54004,15650.87988,15650.87988,576574400,1
12/1/2006,50313.64,15767.94043,15791.29981,15651.95996,15719.37012,15719.37012,503136400,0
13/1/2006,38081.68,15672.38965,15792.36035,15670.76953,15787.96973,15787.96973,380816800,1
16/1/2006,39365.92,15787.26953,15816.54004,15745.04004,15777.71973,15777.71973,393659200,0
17/1/2006,50625.16,15798.51953,15798.51953,15550.23047,15576.2002,15576.2002,506251600,0
18/1/2006,43727.88,15426.91992,15525.59961,15376.4502,15481.20996,15481.20996,437278800,1
19/1/2006,41839.54,15555.78027,15675.26953,15549.67969,15670.41992,15670.41992,418395400,1
20/1/2006,55632.42,15700.70996,15788.07031,15565.50977,15662.08008,15662.08008,556324200,0
23/1/2006,51287,15454.79981,15497.92969,15412.25977,15464.76953,15464.76953,512870000,1
24/1/2006,33495.82,15540.91992,15551.66016,15463.11035,15530.57031,15530.57031,334958200,0
25/1/2006,37599.38,15560.66016,15572.37988,15487.67969,15520.38965,15520.38965,375993800,0
26/1/2006,36163.98,15550.33008,15563.40039,15469.24023,15520.07031,15520.07031,361639800,0
27/1/2006,90010.92,15659.20996,15770.4502,15650.69043,15753.13965,15753.13965,900109200,1
1/2/2006,54098.46,15798.44043,15808.17969,15653.90039,15742.29981,15742.29981,540984600,0
2/2/2006,51082.22,15771.33984,15775.65039,15666.94043,15691.69043,15691.69043,510822200,0
3/2/2006,56500.58,15472.03027,15486.74023,15420.66016,15429.73047,15429.73047,565005800,0
6/2/2006,47307.28,15415.87988,15564.95996,15374.88965,15548.05957,15548.05957,473072800,1
7/2/2006,52647,15558.51953,15560.40039,15466.46973,15517.00977,15517.00977,526470000,0
8/2/2006,61239.06,15451.20996,15469.50977,15327.07031,15373.44043,15373.44043,612390600,0
9/2/2006,39797.58,15443.42969,15467.66992,15371.73047,15413.42969,15413.42969,397975800,0
10/2/2006,41190.08,15365.38965,15443.4502,15355.44043,15425.9502,15425.9502,411900800,1
13/2/2006,40632.8,15303.04004,15355.38965,15267.9502,15312.08984,15312.08984,406328000,1
14/2/2006,41738.2,15241.66016,15445.07031,15240.9502,15420.32031,15420.32031,417382000,1
15/2/2006,43630.28,15449.13965,15514.92969,15316.62988,15423.25977,15423.25977,436302800,0
16/2/2006,37330.64,15495.79981,15495.79981,15436.53027,15450.87988,15450.87988,373306400,0
17/2/2006,35420.5,15517.91992,15520.59961,15437.54004,15475.69043,15475.69043,354205000,0
20/2/2006,32621.68,15525.74023,15627.04981,15525.74023,15598.66992,15598.66992,326216800,1
21/2/2006,35972.74,15651.74023,15661.2002,15567.62988,15627.24023,15627.24023,359727400,0
22/2/2006,28535.74,15613.86035,15641.78027,15584.26953,15635.71973,15635.71973,285357400,1
23/2/2006,52766.28,15651.78027,15849.86035,15611.54981,15812.53027,15812.53027,527662800,1
24/2/2006,35048.1,15848.5,15875.33008,15779.79004,15856.04981,15856.04981,350481000,1
27/2/2006,41745.56,15943.63965,15999.30957,15890.79981,15949.88965,15949.88965,417455600,1
28/2/2006,35738.64,15920.49023,15928.08008,15824.4502,15918.48047,15918.48047,357386400,0
1/3/2006,29640.92,15768.20996,15887.62988,15768.20996,15818.08984,15818.08984,296409200,1
2/3/2006,29494.68,15905.94043,15922.9502,15836.36035,15882.4502,15882.4502,294946800,0
3/3/2006,39896.44,15887.66992,15896.55957,15802,15802,15802,398964400,0
6/3/2006,28068.16,15812.71973,15845.2002,15777,15811.83008,15811.83008,280681600,0
7/3/2006,50386,15835.46973,15835.46973,15560.62012,15602.36035,15602.36035,503860000,0
